record_id,timestamp,task,image_id,annotated_path,elapsed_ms,record_json
da0dc50e,2026-06-21T15:09:06,detection,stream_1782029331779_165,stream,2.94,"{""task"": ""detection"", ""class_name"": ""laptop"", ""confidence"": 0.37, ""bbox"": [287, 328, 640, 433], ""engine"": ""fallback_contour_detector""}"
1768e529,2026-06-21T15:09:06,detection,stream_1782029331779_165,stream,2.94,"{""task"": ""detection"", ""class_name"": ""object_demo"", ""confidence"": 0.356, ""bbox"": [0, 209, 152, 303], ""engine"": ""fallback_contour_detector""}"
767e56e1,2026-06-21T15:09:07,detection,stream_1782029331779_180,stream,2.71,"{""task"": ""detection"", ""class_name"": ""person"", ""confidence"": 0.397, ""bbox"": [50, 195, 640, 480], ""engine"": ""fallback_contour_detector""}"
bed298dd,2026-06-21T15:09:07,detection,stream_1782029331779_180,stream,2.71,"{""task"": ""detection"", ""class_name"": ""bottle"", ""confidence"": 0.36, ""bbox"": [0, 425, 573, 480], ""engine"": ""fallback_contour_detector""}"
60b0c0d2,2026-06-21T15:09:07,detection,stream_1782029331779_180,stream,2.71,"{""task"": ""detection"", ""class_name"": ""cell phone"", ""confidence"": 0.357, ""bbox"": [405, 43, 640, 123], ""engine"": ""fallback_contour_detector""}"
0f277665,2026-06-21T15:09:07,detection,stream_1782029331779_180,stream,2.71,"{""task"": ""detection"", ""class_name"": ""laptop"", ""confidence"": 0.355, ""bbox"": [0, 228, 143, 301], ""engine"": ""fallback_contour_detector""}"
b2e19a6d,2026-06-21T15:09:07,detection,stream_1782029331779_180,stream,2.71,"{""task"": ""detection"", ""class_name"": ""object_demo"", ""confidence"": 0.356, ""bbox"": [544, 251, 640, 336], ""engine"": ""fallback_contour_detector""}"
681b0074,2026-06-21T15:09:08,detection,d4cc4a88,data/captures/sample_d4cc4a88_detection.jpg,3.12,"{""task"": ""detection"", ""class_name"": ""person"", ""confidence"": 0.409, ""bbox"": [104, 157, 230, 303], ""engine"": ""fallback_contour_detector""}"
c6b44945,2026-06-21T15:09:08,detection,d4cc4a88,data/captures/sample_d4cc4a88_detection.jpg,3.12,"{""task"": ""detection"", ""class_name"": ""bottle"", ""confidence"": 0.39, ""bbox"": [358, 198, 483, 323], ""engine"": ""fallback_contour_detector""}"
337fac3c,2026-06-21T15:09:08,detection,d4cc4a88,data/captures/sample_d4cc4a88_detection.jpg,3.12,"{""task"": ""detection"", ""class_name"": ""cell phone"", ""confidence"": 0.358, ""bbox"": [258, 25, 364, 55], ""engine"": ""fallback_contour_detector""}"
e072dfd5,2026-06-21T15:09:08,detection,d4cc4a88,data/captures/sample_d4cc4a88_detection.jpg,3.12,"{""task"": ""detection"", ""class_name"": ""laptop"", ""confidence"": 0.356, ""bbox"": [208, 381, 290, 415], ""engine"": ""fallback_contour_detector""}"
1067057b,2026-06-21T15:09:08,detection,d4cc4a88,data/captures/sample_d4cc4a88_detection.jpg,3.12,"{""task"": ""detection"", ""class_name"": ""object_demo"", ""confidence"": 0.355, ""bbox"": [307, 381, 374, 415], ""engine"": ""fallback_contour_detector""}"
b1381e6b,2026-06-21T15:09:12,detection,3d46abba,data/captures/3d46abba_detection.jpg,2.16,"{""task"": ""detection"", ""class_name"": ""person"", ""confidence"": 0.649, ""bbox"": [0, 110, 624, 343], ""engine"": ""fallback_contour_detector""}"
a182588b,2026-06-21T15:09:12,detection,3d46abba,data/captures/3d46abba_detection.jpg,2.16,"{""task"": ""detection"", ""class_name"": ""bottle"", ""confidence"": 0.49, ""bbox"": [160, 83, 404, 217], ""engine"": ""fallback_contour_detector""}"
4687876b,2026-06-21T16:06:02,detection,cec6a464,data/captures/cec6a464_detection.jpg,56296.53,"{""task"": ""detection"", ""class_name"": ""potted plant"", ""confidence"": 0.89, ""bbox"": [68, 79, 126, 257], ""engine"": ""real_yolo""}"
cc0cc5a1,2026-06-21T16:06:02,detection,cec6a464,data/captures/cec6a464_detection.jpg,56296.53,"{""task"": ""detection"", ""class_name"": ""potted plant"", ""confidence"": 0.609, ""bbox"": [292, 175, 323, 203], ""engine"": ""real_yolo""}"
5156e549,2026-06-21T16:06:02,detection,cec6a464,data/captures/cec6a464_detection.jpg,56296.53,"{""task"": ""detection"", ""class_name"": ""chair"", ""confidence"": 0.498, ""bbox"": [0, 168, 45, 277], ""engine"": ""real_yolo""}"
9aba724e,2026-06-21T16:06:02,detection,06dcac2d,data/captures/06dcac2d_detection.jpg,67.84,"{""task"": ""detection"", ""class_name"": ""potted plant"", ""confidence"": 0.89, ""bbox"": [68, 79, 126, 257], ""engine"": ""real_yolo""}"
8e0f5376,2026-06-21T16:06:02,detection,06dcac2d,data/captures/06dcac2d_detection.jpg,67.84,"{""task"": ""detection"", ""class_name"": ""potted plant"", ""confidence"": 0.609, ""bbox"": [292, 175, 323, 203], ""engine"": ""real_yolo""}"
b7f3584c,2026-06-21T16:06:02,detection,06dcac2d,data/captures/06dcac2d_detection.jpg,67.84,"{""task"": ""detection"", ""class_name"": ""chair"", ""confidence"": 0.498, ""bbox"": [0, 168, 45, 277], ""engine"": ""real_yolo""}"
be212f14,2026-06-21T16:06:02,detection,a1c7432b,data/captures/a1c7432b_detection.jpg,75.21,"{""task"": ""detection"", ""class_name"": ""potted plant"", ""confidence"": 0.89, ""bbox"": [68, 79, 126, 257], ""engine"": ""real_yolo""}"
1139879e,2026-06-21T16:06:02,detection,a1c7432b,data/captures/a1c7432b_detection.jpg,75.21,"{""task"": ""detection"", ""class_name"": ""potted plant"", ""confidence"": 0.609, ""bbox"": [292, 175, 323, 203], ""engine"": ""real_yolo""}"
66866764,2026-06-21T16:06:02,detection,a1c7432b,data/captures/a1c7432b_detection.jpg,75.21,"{""task"": ""detection"", ""class_name"": ""chair"", ""confidence"": 0.498, ""bbox"": [0, 168, 45, 277], ""engine"": ""real_yolo""}"
503b47ca,2026-06-21T16:06:02,detection,0bac391c,data/captures/0bac391c_detection.jpg,59.4,"{""task"": ""detection"", ""class_name"": ""potted plant"", ""confidence"": 0.89, ""bbox"": [68, 79, 126, 257], ""engine"": ""real_yolo""}"
48a4ebd1,2026-06-21T16:06:02,detection,0bac391c,data/captures/0bac391c_detection.jpg,59.4,"{""task"": ""detection"", ""class_name"": ""potted plant"", ""confidence"": 0.609, ""bbox"": [292, 175, 323, 203], ""engine"": ""real_yolo""}"
2e17bd32,2026-06-21T16:06:02,detection,0bac391c,data/captures/0bac391c_detection.jpg,59.4,"{""task"": ""detection"", ""class_name"": ""chair"", ""confidence"": 0.498, ""bbox"": [0, 168, 45, 277], ""engine"": ""real_yolo""}"
4ec71a83,2026-06-21T16:11:54,detection,4c05c8d5,data/captures/4c05c8d5_detection.jpg,7320.98,"{""task"": ""detection"", ""class_name"": ""potted plant"", ""confidence"": 0.89, ""bbox"": [68, 79, 126, 257], ""engine"": ""real_yolo""}"
9f2b09ca,2026-06-21T16:11:54,detection,4c05c8d5,data/captures/4c05c8d5_detection.jpg,7320.98,"{""task"": ""detection"", ""class_name"": ""potted plant"", ""confidence"": 0.609, ""bbox"": [292, 175, 323, 203], ""engine"": ""real_yolo""}"
773aa68b,2026-06-21T16:11:54,detection,4c05c8d5,data/captures/4c05c8d5_detection.jpg,7320.98,"{""task"": ""detection"", ""class_name"": ""chair"", ""confidence"": 0.498, ""bbox"": [0, 168, 45, 277], ""engine"": ""real_yolo""}"
94e03ab5,2026-06-21T16:31:22,detection,b9b72fbe,data/captures/b9b72fbe_detection.jpg,9088.29,"{""task"": ""detection"", ""class_name"": ""potted plant"", ""confidence"": 0.89, ""bbox"": [68, 79, 126, 257], ""engine"": ""real_yolo""}"
dea0b972,2026-06-21T16:31:22,detection,b9b72fbe,data/captures/b9b72fbe_detection.jpg,9088.29,"{""task"": ""detection"", ""class_name"": ""potted plant"", ""confidence"": 0.609, ""bbox"": [292, 175, 323, 203], ""engine"": ""real_yolo""}"
2e13e13a,2026-06-21T16:31:22,detection,b9b72fbe,data/captures/b9b72fbe_detection.jpg,9088.29,"{""task"": ""detection"", ""class_name"": ""chair"", ""confidence"": 0.498, ""bbox"": [0, 168, 45, 277], ""engine"": ""real_yolo""}"
